"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
1 Jul 2024 00:00:00.000,-627.334334,-6841.611724,0.024237,-0.974309,0.089365,7.554227
1 Jul 2024 00:00:10.000,-637.038609,-6840.297032,75.564949,-0.966526,0.173571,7.553761
1 Jul 2024 00:00:20.000,-646.664467,-6838.140382,151.096340,-0.958625,0.257755,7.552362
1 Jul 2024 00:00:30.000,-656.210723,-6835.142040,226.609086,-0.950606,0.341907,7.550032
1 Jul 2024 00:00:40.000,-665.676203,-6831.302378,302.093867,-0.942470,0.426017,7.546769
1 Jul 2024 00:00:50.000,-675.059741,-6826.621871,377.541365,-0.934218,0.510074,7.542575
1 Jul 2024 00:01:00.000,-684.360184,-6821.101099,452.942269,-0.925851,0.594068,7.537450
1 Jul 2024 00:01:10.000,-693.576387,-6814.740748,528.287270,-0.917370,0.677989,7.531395
1 Jul 2024 00:01:20.000,-702.707216,-6807.541607,603.567071,-0.908777,0.761825,7.524410
1 Jul 2024 00:01:30.000,-711.751548,-6799.504569,678.772380,-0.900071,0.845566,7.516497
1 Jul 2024 00:01:40.000,-720.708270,-6790.630632,753.893915,-0.891255,0.929203,7.507656
1 Jul 2024 00:01:50.000,-729.576282,-6780.920897,828.922405,-0.882329,1.012724,7.497888
1 Jul 2024 00:02:00.000,-738.354493,-6770.376569,903.848591,-0.873295,1.096120,7.487195
1 Jul 2024 00:02:10.000,-747.041823,-6758.998958,978.663227,-0.864153,1.179379,7.475578
1 Jul 2024 00:02:20.000,-755.637205,-6746.789475,1053.357080,-0.854905,1.262492,7.463039
1 Jul 2024 00:02:30.000,-764.139583,-6733.749638,1127.920933,-0.845553,1.345448,7.449579
1 Jul 2024 00:02:40.000,-772.547911,-6719.881064,1202.345587,-0.836096,1.428238,7.435199
1 Jul 2024 00:02:50.000,-780.861156,-6705.185476,1276.621858,-0.826536,1.510850,7.419902
1 Jul 2024 00:03:00.000,-789.078298,-6689.664699,1350.740582,-0.816875,1.593274,7.403690
1 Jul 2024 00:03:10.000,-797.198327,-6673.320658,1424.692616,-0.807114,1.675500,7.386565
1 Jul 2024 00:03:20.000,-805.220247,-6656.155384,1498.468838,-0.797253,1.757519,7.368528
1 Jul 2024 00:03:30.000,-813.143071,-6638.171006,1572.060145,-0.787295,1.839319,7.349582
1 Jul 2024 00:03:40.000,-820.965828,-6619.369759,1645.457462,-0.777240,1.920891,7.329730
1 Jul 2024 00:03:50.000,-828.687558,-6599.753975,1718.651737,-0.767090,2.002225,7.308974
1 Jul 2024 00:04:00.000,-836.307313,-6579.326090,1791.633942,-0.756845,2.083310,7.287317
1 Jul 2024 00:04:10.000,-843.824158,-6558.088639,1864.395077,-0.746508,2.164136,7.264761
1 Jul 2024 00:04:20.000,-851.237172,-6536.044258,1936.926172,-0.736079,2.244694,7.241309
1 Jul 2024 00:04:30.000,-858.545446,-6513.195682,2009.218283,-0.725560,2.324974,7.216965
1 Jul 2024 00:04:40.000,-865.748083,-6489.545748,2081.262498,-0.714952,2.404964,7.191730
1 Jul 2024 00:04:50.000,-872.844201,-6465.097389,2153.049937,-0.704257,2.484657,7.165610
1 Jul 2024 00:05:00.000,-879.832930,-6439.853640,2224.571750,-0.693475,2.564041,7.138606
1 Jul 2024 00:05:10.000,-886.713415,-6413.817632,2295.819123,-0.682608,2.643107,7.110722
1 Jul 2024 00:05:20.000,-893.484812,-6386.992594,2366.783276,-0.671658,2.721845,7.081963
1 Jul 2024 00:05:30.000,-900.146291,-6359.381856,2437.455464,-0.660625,2.800246,7.052330
1 Jul 2024 00:05:40.000,-906.697039,-6330.988840,2507.826981,-0.649511,2.878299,7.021829
1 Jul 2024 00:05:50.000,-913.136253,-6301.817068,2577.889157,-0.638318,2.955995,6.990463
1 Jul 2024 00:06:00.000,-919.463144,-6271.870158,2647.633362,-0.627047,3.033325,6.958235
1 Jul 2024 00:06:10.000,-925.676940,-6241.151823,2717.051005,-0.615699,3.110279,6.925151
1 Jul 2024 00:06:20.000,-931.776880,-6209.665870,2786.133539,-0.604276,3.186847,6.891214
1 Jul 2024 00:06:30.000,-937.762220,-6177.416204,2854.872456,-0.592779,3.263020,6.856428
1 Jul 2024 00:06:40.000,-943.632226,-6144.406821,2923.259293,-0.581210,3.338789,6.820799
1 Jul 2024 00:06:50.000,-949.386183,-6110.641811,2991.285631,-0.569570,3.414144,6.784329
1 Jul 2024 00:07:00.000,-955.023387,-6076.125360,3058.943097,-0.557860,3.489075,6.747025
1 Jul 2024 00:07:10.000,-960.543151,-6040.861742,3126.223365,-0.546082,3.563575,6.708890
1 Jul 2024 00:07:20.000,-965.944801,-6004.855327,3193.118154,-0.534237,3.637633,6.669930
1 Jul 2024 00:07:30.000,-971.227679,-5968.110575,3259.619234,-0.522328,3.711241,6.630149
1 Jul 2024 00:07:40.000,-976.391139,-5930.632035,3325.718423,-0.510354,3.784389,6.589553
1 Jul 2024 00:07:50.000,-981.434554,-5892.424348,3391.407591,-0.498319,3.857069,6.548146
1 Jul 2024 00:08:00.000,-986.357308,-5853.492245,3456.678658,-0.486222,3.929271,6.505934
1 Jul 2024 00:08:10.000,-991.158802,-5813.840545,3521.523597,-0.474067,4.000987,6.462921
1 Jul 2024 00:08:20.000,-995.838452,-5773.474155,3585.934435,-0.461854,4.072208,6.419114
1 Jul 2024 00:08:30.000,-1000.395689,-5732.398071,3649.903252,-0.449584,4.142924,6.374518
1 Jul 2024 00:08:40.000,-1004.829958,-5690.617374,3713.422185,-0.437260,4.213129,6.329138
1 Jul 2024 00:08:50.000,-1009.140721,-5648.137234,3776.483426,-0.424883,4.282812,6.282981
1 Jul 2024 00:09:00.000,-1013.327454,-5604.962905,3839.079225,-0.412455,4.351965,6.236051
1 Jul 2024 00:09:10.000,-1017.389649,-5561.099726,3901.201891,-0.399976,4.420580,6.188355
1 Jul 2024 00:09:20.000,-1021.326813,-5516.553121,3962.843790,-0.387449,4.488649,6.139899
1 Jul 2024 00:09:30.000,-1025.138469,-5471.328598,4023.997351,-0.374875,4.556163,6.090688
1 Jul 2024 00:09:40.000,-1028.824154,-5425.431746,4084.655060,-0.362255,4.623113,6.040730
1 Jul 2024 00:09:50.000,-1032.383423,-5378.868239,4144.809469,-0.349592,4.689492,5.990029
1 Jul 2024 00:10:00.000,-1035.815844,-5331.643832,4204.453190,-0.336886,4.755292,5.938593
1 Jul 2024 00:10:10.000,-1039.121003,-5283.764358,4263.578900,-0.324139,4.820504,5.886428
1 Jul 2024 00:10:20.000,-1042.298499,-5235.235734,4322.179341,-0.311354,4.885121,5.833540
1 Jul 2024 00:10:30.000,-1045.347950,-5186.063954,4380.247320,-0.298530,4.949134,5.779937
1 Jul 2024 00:10:40.000,-1048.268986,-5136.255091,4437.775709,-0.285671,5.012536,5.725624
1 Jul 2024 00:10:50.000,-1051.061257,-5085.815296,4494.757449,-0.272777,5.075319,5.670608
1 Jul 2024 00:11:00.000,-1053.724424,-5034.750797,4551.185549,-0.259851,5.137476,5.614897
1 Jul 2024 00:11:10.000,-1056.258169,-4983.067898,4607.053086,-0.246893,5.198998,5.558497
1 Jul 2024 00:11:20.000,-1058.662186,-4930.772979,4662.353207,-0.233906,5.259878,5.501415
1 Jul 2024 00:11:30.000,-1060.936187,-4877.872494,4717.079131,-0.220890,5.320110,5.443658
1 Jul 2024 00:11:40.000,-1063.079899,-4824.372971,4771.224147,-0.207848,5.379685,5.385234
1 Jul 2024 00:11:50.000,-1065.093064,-4770.281011,4824.781617,-0.194781,5.438596,5.326150
1 Jul 2024 00:12:00.000,-1066.975444,-4715.603287,4877.744975,-0.181691,5.496836,5.266413
1 Jul 2024 00:12:10.000,-1068.726813,-4660.346543,4930.107730,-0.168579,5.554399,5.206031
1 Jul 2024 00:12:20.000,-1070.346962,-4604.517594,4981.863466,-0.155447,5.611276,5.145011
1 Jul 2024 00:12:30.000,-1071.835699,-4548.123323,5033.005839,-0.142297,5.667462,5.083360
1 Jul 2024 00:12:40.000,-1073.192848,-4491.170684,5083.528587,-0.129130,5.722949,5.021086
1 Jul 2024 00:12:50.000,-1074.418249,-4433.666698,5133.425519,-0.115948,5.777730,4.958198
1 Jul 2024 00:13:00.000,-1075.511758,-4375.618450,5182.690525,-0.102752,5.831800,4.894703
1 Jul 2024 00:13:10.000,-1076.473247,-4317.033095,5231.317572,-0.089544,5.885151,4.830608
1 Jul 2024 00:13:20.000,-1077.302604,-4257.917851,5279.300707,-0.076326,5.937777,4.765921
1 Jul 2024 00:13:30.000,-1077.999734,-4198.280000,5326.634056,-0.063099,5.989671,4.700652
1 Jul 2024 00:13:40.000,-1078.564558,-4138.126888,5373.311826,-0.049865,6.040828,4.634807
1 Jul 2024 00:13:50.000,-1078.997013,-4077.465923,5419.328303,-0.036625,6.091241,4.568395
1 Jul 2024 00:14:00.000,-1079.297051,-4016.304573,5464.677856,-0.023382,6.140904,4.501424
1 Jul 2024 00:14:10.000,-1079.464643,-3954.650368,5509.354938,-0.010136,6.189811,4.433902
1 Jul 2024 00:14:20.000,-1079.499773,-3892.510899,5553.354083,0.003110,6.237956,4.365837
1 Jul 2024 00:14:30.000,-1079.402444,-3829.893811,5596.669908,0.016355,6.285333,4.297239
1 Jul 2024 00:14:40.000,-1079.172674,-3766.806811,5639.297116,0.029598,6.331937,4.228115
1 Jul 2024 00:14:50.000,-1078.810495,-3703.257660,5681.230493,0.042837,6.377762,4.158475
1 Jul 2024 00:15:00.000,-1078.315960,-3639.254176,5722.464913,0.056069,6.422803,4.088325
1 Jul 2024 00:15:10.000,-1077.689133,-3574.804231,5762.995334,0.069295,6.467054,4.017676
1 Jul 2024 00:15:20.000,-1076.930098,-3509.915752,5802.816800,0.082511,6.510509,3.946536
1 Jul 2024 00:15:30.000,-1076.038953,-3444.596718,5841.924444,0.095716,6.553164,3.874913
1 Jul 2024 00:15:40.000,-1075.015813,-3378.855160,5880.313485,0.108910,6.595013,3.802817
1 Jul 2024 00:15:50.000,-1073.860809,-3312.699158,5917.979231,0.122089,6.636052,3.730256
1 Jul 2024 00:16:00.000,-1072.574087,-3246.136845,5954.917081,0.135253,6.676275,3.657239
1 Jul 2024 00:16:10.000,-1071.155811,-3179.176401,5991.122519,0.148400,6.715677,3.583775
1 Jul 2024 00:16:20.000,-1069.606159,-3111.826056,6026.591121,0.161528,6.754254,3.509873
1 Jul 2024 00:16:30.000,-1067.925327,-3044.094082,6061.318555,0.174635,6.792002,3.435543
1 Jul 2024 00:16:40.000,-1066.113524,-2975.988804,6095.300578,0.187721,6.828915,3.360793
1 Jul 2024 00:16:50.000,-1064.170979,-2907.518585,6128.533037,0.200784,6.864989,3.285632
1 Jul 2024 00:17:00.000,-1062.097933,-2838.691836,6161.011875,0.213821,6.900220,3.210070
1 Jul 2024 00:17:10.000,-1059.894645,-2769.517010,6192.733122,0.226832,6.934604,3.134115
1 Jul 2024 00:17:20.000,-1057.561390,-2700.002601,6223.692907,0.239814,6.968136,3.057778
1 Jul 2024 00:17:30.000,-1055.098459,-2630.157145,6253.887446,0.252767,7.000812,2.981068
1 Jul 2024 00:17:40.000,-1052.506156,-2559.989217,6283.313052,0.265688,7.032630,2.903993
1 Jul 2024 00:17:50.000,-1049.784804,-2489.507430,6311.966133,0.278577,7.063584,2.826564
1 Jul 2024 00:18:00.000,-1046.934740,-2418.720436,6339.843189,0.291430,7.093670,2.748790
1 Jul 2024 00:18:10.000,-1043.956318,-2347.636922,6366.940816,0.304248,7.122887,2.670680
1 Jul 2024 00:18:20.000,-1040.849906,-2276.265613,6393.255705,0.317028,7.151229,2.592244
1 Jul 2024 00:18:30.000,-1037.615888,-2204.615267,6418.784644,0.329769,7.178694,2.513492
1 Jul 2024 00:18:40.000,-1034.254664,-2132.694674,6443.524514,0.342469,7.205278,2.434432
1 Jul 2024 00:18:50.000,-1030.766651,-2060.512658,6467.472296,0.355127,7.230978,2.355075
1 Jul 2024 00:19:00.000,-1027.152277,-1988.078076,6490.625065,0.367741,7.255791,2.275431
1 Jul 2024 00:19:10.000,-1023.411989,-1915.399811,6512.979995,0.380309,7.279714,2.195509
1 Jul 2024 00:19:20.000,-1019.546250,-1842.486778,6534.534355,0.392831,7.302744,2.115319
1 Jul 2024 00:19:30.000,-1015.555534,-1769.347920,6555.285513,0.405304,7.324878,2.034870
1 Jul 2024 00:19:40.000,-1011.440334,-1695.992206,6575.230936,0.417727,7.346115,1.954173
1 Jul 2024 00:19:50.000,-1007.201157,-1622.428632,6594.368188,0.430099,7.366450,1.873238
1 Jul 2024 00:20:00.000,-1002.838524,-1548.666217,6612.694930,0.442418,7.385882,1.792073
1 Jul 2024 00:20:10.000,-998.352973,-1474.714007,6630.208925,0.454683,7.404409,1.710690
1 Jul 2024 00:20:20.000,-993.745055,-1400.581067,6646.908033,0.466891,7.422028,1.629098
1 Jul 2024 00:20:30.000,-989.015337,-1326.276485,6662.790213,0.479043,7.438737,1.547306
1 Jul 2024 00:20:40.000,-984.164400,-1251.809371,6677.853524,0.491135,7.454534,1.465325
1 Jul 2024 00:20:50.000,-979.192840,-1177.188853,6692.096124,0.503167,7.469417,1.383166
1 Jul 2024 00:21:00.000,-974.101269,-1102.424077,6705.516273,0.515137,7.483385,1.300837
1 Jul 2024 00:21:10.000,-968.890310,-1027.524208,6718.112328,0.527044,7.496436,1.218349
1 Jul 2024 00:21:20.000,-963.560604,-952.498424,6729.882748,0.538886,7.508568,1.135711
1 Jul 2024 00:21:30.000,-958.112805,-877.355922,6740.826092,0.550662,7.519779,1.052935
1 Jul 2024 00:21:40.000,-952.547581,-802.105910,6750.941020,0.562371,7.530069,0.970030
1 Jul 2024 00:21:50.000,-946.865615,-726.757610,6760.226292,0.574011,7.539437,0.887006
1 Jul 2024 00:22:00.000,-941.067603,-651.320257,6768.680768,0.585580,7.547880,0.803872
1 Jul 2024 00:22:10.000,-935.154257,-575.803095,6776.303411,0.597077,7.555398,0.720641
1 Jul 2024 00:22:20.000,-929.126301,-500.215379,6783.093285,0.608502,7.561991,0.637320
1 Jul 2024 00:22:30.000,-922.984474,-424.566370,6789.049553,0.619851,7.567656,0.553921
1 Jul 2024 00:22:40.000,-916.729528,-348.865340,6794.171480,0.631125,7.572395,0.470454
1 Jul 2024 00:22:50.000,-910.362231,-273.121566,6798.458435,0.642322,7.576205,0.386928
1 Jul 2024 00:23:00.000,-903.883360,-197.344329,6801.909885,0.653439,7.579087,0.303355
1 Jul 2024 00:23:10.000,-897.293711,-121.542915,6804.525400,0.664477,7.581041,0.219743
1 Jul 2024 00:23:20.000,-890.594089,-45.726614,6806.304651,0.675434,7.582065,0.136104
1 Jul 2024 00:23:30.000,-883.785316,30.095283,6807.247413,0.686307,7.582160,0.052447
1 Jul 2024 00:23:40.000,-876.868224,105.913484,6807.353559,0.697097,7.581326,-0.031218
1 Jul 2024 00:23:50.000,-869.843660,181.718697,6806.623067,0.707801,7.579562,-0.114879
1 Jul 2024 00:24:00.000,-862.712484,257.501631,6805.056014,0.718419,7.576870,-0.198528
1 Jul 2024 00:24:10.000,-855.475569,333.252998,6802.652580,0.728949,7.573249,-0.282154
1 Jul 2024 00:24:20.000,-848.133801,408.963515,6799.413047,0.739390,7.568700,-0.365746
1 Jul 2024 00:24:30.000,-840.688076,484.623900,6795.337798,0.749740,7.563223,-0.449295
1 Jul 2024 00:24:40.000,-833.139308,560.224879,6790.427317,0.759998,7.556819,-0.532791
1 Jul 2024 00:24:50.000,-825.488418,635.757186,6784.682191,0.770164,7.549488,-0.616223
1 Jul 2024 00:25:00.000,-817.736343,711.211561,6778.103108,0.780235,7.541232,-0.699581
1 Jul 2024 00:25:10.000,-809.884031,786.578753,6770.690857,0.790211,7.532052,-0.782855
1 Jul 2024 00:25:20.000,-801.932443,861.849522,6762.446328,0.800090,7.521948,-0.866035
1 Jul 2024 00:25:30.000,-793.882552,937.014640,6753.370513,0.809872,7.510922,-0.949110
1 Jul 2024 00:25:40.000,-785.735341,1012.064889,6743.464506,0.819554,7.498975,-1.032071
1 Jul 2024 00:25:50.000,-777.491807,1086.991067,6732.729499,0.829136,7.486108,-1.114908
1 Jul 2024 00:26:00.000,-769.152958,1161.783984,6721.166788,0.838617,7.472323,-1.197611
1 Jul 2024 00:26:10.000,-760.719814,1236.434468,6708.777768,0.847995,7.457621,-1.280168
1 Jul 2024 00:26:20.000,-752.193406,1310.933361,6695.563935,0.857269,7.442005,-1.362572
1 Jul 2024 00:26:30.000,-743.574777,1385.271526,6681.526885,0.866439,7.425476,-1.444810
1 Jul 2024 00:26:40.000,-734.864980,1459.439842,6666.668316,0.875503,7.408036,-1.526874
1 Jul 2024 00:26:50.000,-726.065080,1533.429210,6650.990025,0.884459,7.389687,-1.608753
1 Jul 2024 00:27:00.000,-717.176154,1607.230550,6634.493907,0.893308,7.370431,-1.690437
1 Jul 2024 00:27:10.000,-708.199288,1680.834806,6617.181960,0.902047,7.350270,-1.771917
1 Jul 2024 00:27:20.000,-699.135580,1754.232944,6599.056279,0.910676,7.329207,-1.853182
1 Jul 2024 00:27:30.000,-689.986138,1827.415955,6580.119060,0.919194,7.307245,-1.934223
1 Jul 2024 00:27:40.000,-680.752080,1900.374855,6560.372597,0.927599,7.284386,-2.015030
1 Jul 2024 00:27:50.000,-671.434535,1973.100685,6539.819282,0.935891,7.260632,-2.095592
1 Jul 2024 00:28:00.000,-662.034643,2045.584516,6518.461609,0.944068,7.235986,-2.175900
1 Jul 2024 00:28:10.000,-652.553553,2117.817447,6496.302165,0.952130,7.210452,-2.255944
1 Jul 2024 00:28:20.000,-642.992424,2189.790605,6473.343641,0.960076,7.184032,-2.335715
1 Jul 2024 00:28:30.000,-633.352425,2261.495149,6449.588820,0.967904,7.156730,-2.415202
1 Jul 2024 00:28:40.000,-623.634734,2332.922270,6425.040586,0.975614,7.128548,-2.494395
1 Jul 2024 00:28:50.000,-613.840541,2404.063190,6399.701920,0.983205,7.099490,-2.573286
1 Jul 2024 00:29:00.000,-603.971042,2474.909169,6373.575898,0.990675,7.069560,-2.651865
1 Jul 2024 00:29:10.000,-594.027445,2545.451496,6346.665694,0.998024,7.038761,-2.730121
1 Jul 2024 00:29:20.000,-584.010965,2615.681502,6318.974577,1.005251,7.007096,-2.808046
1 Jul 2024 00:29:30.000,-573.922828,2685.590551,6290.505912,1.012356,6.974570,-2.885629
1 Jul 2024 00:29:40.000,-563.764267,2755.170047,6261.263160,1.019336,6.941186,-2.962862
1 Jul 2024 00:29:50.000,-553.536525,2824.411433,6231.249877,1.026192,6.906949,-3.039734
1 Jul 2024 00:30:00.000,-543.240853,2893.306191,6200.469713,1.032922,6.871862,-3.116236
1 Jul 2024 00:30:10.000,-532.878509,2961.845847,6168.926412,1.039526,6.835929,-3.192360
1 Jul 2024 00:30:20.000,-522.450763,3030.021966,6136.623812,1.046002,6.799155,-3.268095
1 Jul 2024 00:30:30.000,-511.958890,3097.826159,6103.565845,1.052351,6.761544,-3.343432
1 Jul 2024 00:30:40.000,-501.404173,3165.250080,6069.756534,1.058571,6.723101,-3.418362
1 Jul 2024 00:30:50.000,-490.787904,3232.285429,6035.199996,1.064661,6.683831,-3.492876
1 Jul 2024 00:31:00.000,-480.111383,3298.923951,5999.900441,1.070621,6.643737,-3.566964
1 Jul 2024 00:31:10.000,-469.375916,3365.157441,5963.862168,1.076450,6.602825,-3.640618
1 Jul 2024 00:31:20.000,-458.582817,3430.977740,5927.089568,1.082148,6.561100,-3.713828
1 Jul 2024 00:31:30.000,-447.733407,3496.376740,5889.587123,1.087712,6.518566,-3.786585
1 Jul 2024 00:31:40.000,-436.829016,3561.346382,5851.359405,1.093144,6.475229,-3.858881
1 Jul 2024 00:31:50.000,-425.870978,3625.878660,5812.411074,1.098441,6.431094,-3.930706
1 Jul 2024 00:32:00.000,-414.860634,3689.965619,5772.746881,1.103605,6.386166,-4.002052
1 Jul 2024 00:32:10.000,-403.799335,3753.599359,5732.371665,1.108633,6.340451,-4.072909
1 Jul 2024 00:32:20.000,-392.688434,3816.772033,5691.290351,1.113525,6.293954,-4.143270
1 Jul 2024 00:32:30.000,-381.529294,3879.475850,5649.507954,1.118281,6.246681,-4.213125
1 Jul 2024 00:32:40.000,-370.323281,3941.703076,5607.029574,1.122899,6.198637,-4.282465
1 Jul 2024 00:32:50.000,-359.071769,4003.446032,5563.860398,1.127380,6.149828,-4.351282
1 Jul 2024 00:33:00.000,-347.776137,4064.697099,5520.005697,1.131723,6.100260,-4.419568
1 Jul 2024 00:33:10.000,-336.437770,4125.448718,5475.470830,1.135927,6.049939,-4.487314
1 Jul 2024 00:33:20.000,-325.058058,4185.693390,5430.261238,1.139992,5.998871,-4.554512
1 Jul 2024 00:33:30.000,-313.638396,4245.423675,5384.382446,1.143917,5.947063,-4.621153
1 Jul 2024 00:33:40.000,-302.180185,4304.632197,5337.840062,1.147702,5.894520,-4.687229
1 Jul 2024 00:33:50.000,-290.684830,4363.311642,5290.639777,1.151346,5.841249,-4.752732
1 Jul 2024 00:34:00.000,-279.153742,4421.454762,5242.787365,1.154848,5.787256,-4.817653
1 Jul 2024 00:34:10.000,-267.588336,4479.054372,5194.288677,1.158209,5.732548,-4.881985
1 Jul 2024 00:34:20.000,-255.990031,4536.103353,5145.149649,1.161428,5.677131,-4.945720
1 Jul 2024 00:34:30.000,-244.360250,4592.594653,5095.376294,1.164504,5.621013,-5.008849
1 Jul 2024 00:34:40.000,-232.700421,4648.521287,5044.974705,1.167438,5.564199,-5.071366
1 Jul 2024 00:34:50.000,-221.011976,4703.876340,4993.951052,1.170228,5.506697,-5.133261
1 Jul 2024 00:35:00.000,-209.296350,4758.652964,4942.311584,1.172874,5.448515,-5.194527
1 Jul 2024 00:35:10.000,-197.554981,4812.844384,4890.062627,1.175376,5.389658,-5.255158
1 Jul 2024 00:35:20.000,-185.789312,4866.443893,4837.210580,1.177734,5.330134,-5.315144
1 Jul 2024 00:35:30.000,-174.000788,4919.444859,4783.761922,1.179947,5.269950,-5.374479
